2026-06-28 22:56:10.244 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-06-28 22:56:10.244 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 0 ms
2026-06-28 22:56:10.720 [http-nio-8080-exec-9] INFO  org.springdoc.api.AbstractOpenApiResource - Init duration for springdoc-openapi is: 191 ms
2026-06-28 22:56:24.397 [http-nio-8080-exec-3] INFO  org.springdoc.api.AbstractOpenApiResource - Init duration for springdoc-openapi is: 112 ms
2026-06-28 22:58:15.050 [http-nio-8080-exec-7] WARN  c.p.framework.handler.GlobalExceptionHandler - [未登录] uri=/, type=-1
2026-06-28 22:58:17.132 [http-nio-8080-exec-8] WARN  c.p.framework.handler.GlobalExceptionHandler - [未登录] uri=/, type=-1
2026-06-28 22:59:05.775 [http-nio-8080-exec-6] WARN  c.p.framework.handler.GlobalExceptionHandler - [请求路径不存在] No static resource swagger-ui.
2026-06-28 23:02:00.532 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-2] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Waiting for workers to finish.
2026-06-28 23:02:00.630 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-2] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Successfully waited for workers to finish.
2026-06-28 23:02:00.632 [SpringApplicationShutdownHook] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2026-06-28 23:02:00.642 [tomcat-shutdown] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown - Graceful shutdown complete
2026-06-28 23:02:01.553 [SpringApplicationShutdownHook] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
2026-06-28 23:02:01.557 [SpringApplicationShutdownHook] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
2026-06-28 23:02:03.449 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2026-06-28 23:02:03.480 [main] INFO  com.platform.PlatformApplication - Starting PlatformApplication using Java 17.0.19 with PID 34920 (C:\Users\29141\Desktop\project\project-admin\target\classes started by 29141 in C:\Users\29141\Desktop\project)
2026-06-28 23:02:03.480 [main] DEBUG com.platform.PlatformApplication - Running with Spring Boot v3.2.5, Spring v6.1.6
2026-06-28 23:02:03.481 [main] INFO  com.platform.PlatformApplication - The following 1 profile is active: "dev"
2026-06-28 23:02:04.068 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2026-06-28 23:02:04.070 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2026-06-28 23:02:04.097 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 17 ms. Found 0 Redis repository interfaces.
2026-06-28 23:02:04.251 [main] INFO  o.springframework.cloud.context.scope.GenericScope - BeanFactory id=1ae0ceec-896c-35d0-9859-61774853c41a
2026-06-28 23:02:04.646 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2026-06-28 23:02:04.654 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2026-06-28 23:02:04.655 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2026-06-28 23:02:04.655 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.20]
2026-06-28 23:02:04.697 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2026-06-28 23:02:04.697 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1188 ms
2026-06-28 23:02:04.744 [main] DEBUG c.platform.framework.filter.RequestReplaceFilter - Filter 'requestReplaceFilter' configured for use
2026-06-28 23:02:04.776 [main] INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure - Init DruidDataSource
2026-06-28 23:02:04.989 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2026-06-28 23:02:05.207 [main] INFO  c.p.s.security.PasswordEncoderAutoConfiguration - [Security] BCryptPasswordEncoder 初始化成功 | 使用方式: @Autowired PasswordEncoder
2026-06-28 23:02:05.455 [main] INFO  com.platform.starter.redis.RedisAutoConfiguration - [Redis] RedisTemplate 初始化成功 | key: StringSerializer | value: GenericJackson2JsonRedisSerializer(纯JSON)
2026-06-28 23:02:05.466 [main] INFO  com.platform.starter.redis.RedisAutoConfiguration - [Redis] RedisUtil 初始化成功 | prefix: platform: | ttl: 10 MINUTES
2026-06-28 23:02:06.423 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2026-06-28 23:02:06.436 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path ''
2026-06-28 23:02:06.523 [main] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [100.104.11.60:5672]
2026-06-28 23:02:08.223 [main] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Created new connection: rabbitConnectionFactory#3f71ae7f:0/SimpleConnection@42684d86 [delegate=amqp://admin@100.104.11.60:5672/, localPort=56209]
2026-06-28 23:02:08.227 [main] INFO  org.springframework.amqp.rabbit.core.RabbitAdmin - Auto-declaring a non-durable or auto-delete Exchange (sysUser.exchange) durable:true, auto-delete:true. It will be deleted by the broker if it shuts down, and can be redeclared by closing and reopening the connection.
2026-06-28 23:02:14.342 [main] INFO  com.platform.PlatformApplication - Started PlatformApplication in 11.357 seconds (process running for 11.711)
2026-06-28 23:02:20.876 [http-nio-8080-exec-2] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-06-28 23:02:20.876 [http-nio-8080-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-06-28 23:02:20.878 [http-nio-8080-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 2 ms
2026-06-28 23:02:21.336 [http-nio-8080-exec-1] INFO  org.springdoc.api.AbstractOpenApiResource - Init duration for springdoc-openapi is: 267 ms
2026-06-28 23:02:56.840 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-2] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Waiting for workers to finish.
2026-06-28 23:02:56.841 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-2] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Successfully waited for workers to finish.
2026-06-28 23:02:56.842 [SpringApplicationShutdownHook] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2026-06-28 23:02:56.852 [tomcat-shutdown] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown - Graceful shutdown complete
2026-06-28 23:02:57.322 [SpringApplicationShutdownHook] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
2026-06-28 23:02:57.327 [SpringApplicationShutdownHook] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
